name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ldn1202,22,26,42.0,63,5,0.0
ldn1203,22,27,42.0,63,0,0.0
ldn1204,22,26,42.0,63,15,0.0
ldn1205,22,45,54.0,60,26,0.0
ldn1206,22,28,42.0,64,25,0.0
ldn1207,22,29,42.0,64,25,0.0
ldn1208,22,30,42.0,64,25,0.0
ldn1209,22,29,42.0,64,45,0.0
ldn1210,22,44,54.0,62,6,0.0
ldn1211,22,46,54.0,62,11,0.0
ldn1212,22,47,54.0,62,13,0.0
ldn1213,22,31,36.0,65,25,0.0
ldn1214,22,33,36.0,65,46,0.0
ldn1215,22,51,54.0,62,6,0.0
ldn1216,22,51,54.0,62,16,0.0
ldn1217,22,13,6.0,70,45,0.0
ldn1218,23,2,0.0,62,16,0.0
ldn1219,22,11,36.0,71,0,0.0
ldn1220,23,4,6.0,61,51,0.0
ldn1221,22,28,24.0,69,0,0.0
ldn1222,23,5,6.0,61,46,0.0
ldn1223,22,56,54.0,64,16,0.0
ldn1224,23,4,0.0,63,46,0.0
ldn1225,23,12,6.0,61,36,0.0
ldn1226,23,10,6.0,62,16,0.0
ldn1227,23,10,6.0,62,19,0.0
ldn1228,20,59,0.0,77,32,0.0
ldn1229,23,14,6.0,61,59,0.0
ldn1230,23,14,6.0,62,1,0.0
ldn1231,23,18,12.0,61,16,0.0
ldn1232,23,17,12.0,61,46,0.0
ldn1233,23,16,30.0,62,20,0.0
ldn1234,23,17,12.0,62,24,0.0
ldn1235,22,14,54.0,73,25,0.0
ldn1236,22,52,42.0,68,56,0.0
ldn1237,23,22,36.0,62,36,0.0
ldn1238,23,32,18.0,59,47,0.0
ldn1239,23,12,18.0,66,4,0.0
ldn1240,23,11,0.0,66,26,0.0
ldn1241,21,50,0.0,76,44,0.0
ldn1242,22,31,12.0,73,15,0.0
ldn1243,22,10,36.0,75,20,0.0
ldn1244,23,25,12.0,62,46,0.0
ldn1245,23,32,18.0,60,47,0.0
ldn1246,23,25,12.0,63,36,0.0
ldn1247,22,20,48.0,75,15,0.0
ldn1248,23,32,18.0,62,17,0.0
ldn1249,23,44,24.0,58,57,0.0
ldn1250,23,22,6.0,67,16,0.0
ldn1251,22,36,0.0,75,16,0.0
ldn1252,23,45,24.0,63,17,0.0
ldn1253,23,56,30.0,58,32,0.0
ldn1254,23,56,30.0,58,47,0.0
ldn1255,23,53,30.0,60,32,0.0
ldn1256,23,55,30.0,60,2,0.0
ldn1257,23,57,30.0,59,40,0.0
ldn1258,23,59,0.0,59,37,0.0
ldn1259,23,22,54.0,74,16,0.0
ldn1260,23,57,0.0,64,57,0.0
ldn1261,23,27,0.0,74,17,0.0
ldn1262,23,27,0.0,74,17,0.0
ldn1263,23,57,30.0,64,51,0.0
ldn1264,23,52,30.0,68,17,0.0
ldn1265,0,9,36.0,58,52,0.0
ldn1266,23,57,30.0,67,17,0.0
ldn1267,0,0,36.0,66,47,0.0
ldn1268,23,59,30.0,67,27,0.0
ldn1269,0,0,36.0,67,10,0.0
ldn1270,0,1,36.0,67,10,0.0
ldn1271,0,1,36.0,67,17,0.0
ldn1272,0,2,36.0,67,17,0.0
ldn1273,0,2,36.0,68,32,0.0
ldn1274,23,57,30.0,70,57,0.0
ldn1275,0,6,36.0,67,27,0.0
ldn1276,0,12,42.0,64,2,0.0
ldn1277,0,13,42.0,64,2,0.0
ldn1278,0,15,42.0,63,52,0.0
ldn1279,0,17,42.0,63,47,0.0
ldn1280,0,19,42.0,62,40,0.0
ldn1281,0,18,42.0,63,57,0.0
ldn1282,0,21,42.0,61,47,0.0
ldn1283,0,22,48.0,61,43,0.0
ldn1284,0,21,48.0,63,12,0.0
ldn1285,0,24,48.0,63,12,0.0
ldn1286,0,34,48.0,58,57,0.0
ldn1287,0,35,54.0,63,27,0.0
ldn1288,0,38,0.0,66,6,0.0
ldn1289,21,31,24.0,88,24,0.0
ldn1290,0,41,54.0,61,6,0.0
ldn1291,0,42,12.0,62,1,0.0
ldn1292,21,40,30.0,88,34,0.0
ldn1293,0,41,54.0,63,6,0.0
ldn1294,0,42,18.0,62,16,0.0
ldn1295,0,44,48.0,52,26,0.0
ldn1296,0,44,48.0,52,46,0.0
ldn1297,0,43,0.0,62,46,0.0
ldn1298,0,43,24.0,61,6,0.0
ldn1299,0,45,6.0,55,44,0.0
ldn1300,0,43,54.0,61,26,0.0
ldn1301,0,43,48.0,62,27,0.0
ldn1302,0,43,54.0,61,51,0.0
ldn1303,0,43,0.0,65,16,0.0
ldn1304,0,43,6.0,69,46,0.0
ldn1305,1,3,18.0,67,46,0.0
ldn1306,1,3,6.0,62,16,0.0
ldn1307,1,5,12.0,65,16,0.0
ldn1308,1,13,42.0,72,56,0.0
ldn1309,1,7,12.0,62,16,0.0
ldn1310,1,7,6.0,59,16,0.0
ldn1311,11,24,36.0,84,44,0.0
ldn1312,1,14,12.0,62,6,0.0
ldn1313,1,16,12.0,61,41,0.0
ldn1314,1,17,12.0,61,26,0.0
ldn1315,1,20,18.0,63,6,0.0
ldn1316,1,19,12.0,61,26,0.0
ldn1317,1,23,6.0,61,51,0.0
ldn1319,1,23,18.0,61,16,0.0
ldn1320,4,15,12.0,85,38,0.0
ldn1321,10,36,42.0,84,14,0.0
ldn1322,1,24,18.0,61,16,0.0
ldn1323,1,25,18.0,61,26,0.0
ldn1324,1,26,18.0,61,36,0.0
ldn1325,1,29,54.0,63,5,0.0
ldn1326,1,30,42.0,63,5,0.0
ldn1327,1,34,30.0,65,25,0.0
ldn1328,1,38,36.0,67,15,0.0
ldn1329,1,35,30.0,65,15,0.0
ldn1330,1,36,30.0,65,15,0.0
ldn1331,1,38,30.0,64,30,0.0
ldn1332,1,42,30.0,62,3,0.0
ldn1333,2,26,6.0,75,29,0.0
ldn1334,1,43,30.0,61,57,0.0
ldn1335,1,51,42.0,66,5,0.0
ldn1336,1,53,48.0,66,45,0.0
ldn1337,1,45,30.0,61,55,0.0
ldn1338,1,54,36.0,62,43,0.0
ldn1339,1,54,36.0,62,31,0.0
ldn1340,2,30,42.0,72,57,0.0
ldn1341,1,55,48.0,62,42,0.0
ldn1343,1,56,6.0,62,25,0.0
ldn1345,1,57,6.0,62,39,0.0
ldn1346,1,57,6.0,62,38,0.0
ldn1347,1,58,6.0,62,20,0.0
ldn1348,1,58,36.0,62,25,0.0
ldn1349,2,13,54.0,66,14,0.0
ldn1350,2,9,30.0,60,59,0.0
ldn1351,2,10,42.0,60,49,0.0
ldn1352,2,35,12.0,67,23,0.0
ldn1353,2,44,24.0,68,13,0.0
ldn1354,2,19,42.0,61,44,0.0
ldn1355,2,52,42.0,69,2,0.0
ldn1356,2,22,48.0,61,44,0.0
ldn1357,2,52,30.0,68,52,0.0
ldn1358,2,55,36.0,69,22,0.0
ldn1359,2,25,48.0,62,4,0.0
ldn1360,2,26,48.0,61,13,0.0
ldn1361,2,28,18.0,61,38,0.0
ldn1362,2,27,48.0,61,13,0.0
ldn1363,2,27,48.0,61,3,0.0
ldn1364,2,29,48.0,61,33,0.0
ldn1365,2,28,48.0,60,48,0.0
ldn1366,2,32,48.0,61,43,0.0
ldn1367,2,31,48.0,61,18,0.0
ldn1368,2,32,48.0,61,23,0.0
ldn1369,2,33,48.0,61,23,0.0
ldn1370,2,31,48.0,60,28,0.0
ldn1371,2,34,48.0,60,43,0.0
ldn1372,2,37,48.0,61,23,0.0
ldn1373,2,37,48.0,61,13,0.0
ldn1374,2,34,42.0,58,23,0.0
ldn1375,2,44,54.0,60,53,0.0
ldn1376,2,43,48.0,60,33,0.0
ldn1377,3,15,6.0,61,1,0.0
ldn1378,3,14,54.0,60,20,0.0
ldn1379,3,15,30.0,60,21,0.0
ldn1380,3,15,42.0,60,9,0.0
ldn1381,3,16,30.0,60,13,0.0
ldn1382,3,17,0.0,60,4,0.0
ldn1383,3,18,0.0,60,6,0.0
ldn1384,3,20,0.0,60,1,0.0
ldn1385,3,21,0.0,59,49,0.0
ldn1386,3,22,12.0,59,41,0.0
ldn1387,3,56,30.0,56,4,0.0
ldn1388,4,3,0.0,56,48,0.0
ldn1389,4,4,30.0,56,54,0.0
ldn1390,4,9,0.0,55,8,0.0
ldn1391,3,57,48.0,53,9,0.0
ldn1392,4,14,0.0,55,8,0.0
ldn1393,4,13,0.0,54,48,0.0
ldn1394,4,17,0.0,55,17,0.0
ldn1395,4,13,54.0,54,8,0.0
ldn1396,4,21,0.0,55,7,0.0
ldn1397,4,21,0.0,54,52,0.0
ldn1398,4,19,0.0,54,27,0.0
ldn1399,4,24,0.0,55,7,0.0
ldn1400,4,25,0.0,54,57,0.0
ldn1401,4,28,0.0,55,13,0.0
ldn1402,4,24,0.0,54,37,0.0
ldn1403,4,28,30.0,55,12,0.0
ldn1404,4,30,0.0,55,17,0.0
ldn1405,4,34,0.0,55,16,0.0
ldn1406,4,38,6.0,55,24,0.0
ldn1407,4,30,0.0,54,17,0.0
ldn1408,4,32,0.0,54,31,0.0
ldn1409,4,36,0.0,54,56,0.0
ldn1410,4,36,0.0,54,51,0.0
ldn1411,4,36,0.0,54,26,0.0
ldn1412,4,37,0.0,54,26,0.0
ldn1414,4,34,0.0,53,26,0.0
ldn1415,4,42,0.0,54,26,0.0
ldn1416,4,40,0.0,54,6,0.0
ldn1417,4,41,0.0,53,56,0.0
ldn1418,4,33,54.0,52,36,0.0
ldn1419,4,51,6.0,54,45,0.0
ldn1420,4,32,54.0,52,16,0.0
ldn1421,4,32,54.0,52,1,0.0
ldn1422,4,49,0.0,54,5,0.0
ldn1423,4,45,0.0,53,21,0.0
ldn1424,4,45,0.0,53,16,0.0
ldn1425,4,46,0.0,53,5,0.0
ldn1426,4,47,0.0,53,5,0.0
ldn1427,4,43,54.0,52,41,0.0
ldn1428,4,43,54.0,52,36,0.0
ldn1429,4,47,54.0,52,5,0.0
ldn1430,4,48,54.0,52,8,0.0
ldn1431,4,47,54.0,52,0,0.0
ldn1432,4,51,54.0,52,5,0.0
ldn1433,4,50,54.0,51,55,0.0
ldn1434,3,36,18.0,37,40,0.0
ldn1435,4,50,54.0,51,35,0.0
ldn1436,4,53,54.0,51,45,0.0
ldn1437,4,59,18.0,52,5,0.0
ldn1438,4,55,54.0,51,35,0.0
ldn1439,5,0,54.0,52,4,0.0
ldn1440,3,57,54.0,41,29,0.0
ldn1441,4,0,6.0,41,33,0.0
ldn1442,3,50,18.0,38,59,0.0
ldn1443,4,0,24.0,40,48,0.0
ldn1444,4,33,42.0,46,56,0.0
ldn1445,4,32,6.0,46,36,0.0
ldn1446,3,46,18.0,37,9,0.0
ldn1447,4,3,24.0,40,48,0.0
ldn1448,3,26,6.0,30,40,0.0
ldn1449,3,53,18.0,37,39,0.0
ldn1450,3,29,36.0,31,20,0.0
ldn1451,3,26,6.0,30,10,0.0
ldn1452,3,28,6.0,30,40,0.0
ldn1453,2,56,0.0,20,17,0.0
ldn1454,2,56,48.0,20,12,0.0
ldn1455,3,28,6.0,30,10,0.0
ldn1456,3,55,18.0,37,9,0.0
ldn1457,2,55,48.0,19,32,0.0
ldn1458,2,57,48.0,20,12,0.0
ldn1459,4,8,24.0,39,38,0.0
ldn1460,5,44,0.0,52,21,0.0
ldn1461,4,41,54.0,44,56,0.0
ldn1462,4,0,18.0,36,58,0.0
ldn1463,4,1,18.0,36,53,0.0
ldn1464,4,0,42.0,36,40,0.0
ldn1465,4,52,42.0,46,0,0.0
ldn1466,5,48,0.0,52,11,0.0
ldn1467,5,49,0.0,52,11,0.0
ldn1468,3,40,6.0,31,25,0.0
ldn1469,4,3,6.0,36,38,0.0
ldn1470,3,43,6.0,31,49,0.0
ldn1471,3,48,0.0,32,54,0.0
ldn1472,3,41,6.0,31,10,0.0
ldn1473,4,11,18.0,38,8,0.0
ldn1474,4,48,36.0,44,5,0.0
ldn1475,5,3,36.0,45,4,0.0
ldn1476,5,3,36.0,44,34,0.0
ldn1477,5,3,36.0,44,4,0.0
ldn1478,4,23,18.0,37,7,0.0
ldn1479,4,38,24.0,39,36,0.0
ldn1480,5,5,36.0,43,34,0.0
ldn1481,4,39,24.0,38,16,0.0
ldn1482,4,28,18.0,35,37,0.0
ldn1483,4,35,18.0,36,26,0.0
ldn1484,4,3,6.0,29,8,0.0
ldn1485,4,37,18.0,35,41,0.0
ldn1486,4,8,6.0,29,8,0.0
ldn1487,4,39,18.0,34,56,0.0
ldn1488,4,53,24.0,36,42,0.0
ldn1489,4,4,42.0,26,28,0.0
ldn1490,4,52,0.0,35,40,0.0
ldn1491,4,4,36.0,26,17,0.0
ldn1492,4,49,18.0,35,5,0.0
ldn1493,4,54,18.0,35,40,0.0
ldn1494,4,54,12.0,35,13,0.0
ldn1495,4,18,6.0,27,37,0.0
ldn1496,4,43,12.0,32,6,0.0
ldn1497,4,27,6.0,28,37,0.0
ldn1498,4,11,0.0,24,58,0.0
ldn1499,4,10,30.0,24,48,0.0
ldn1500,4,33,6.0,29,26,0.0
ldn1501,4,15,0.0,25,7,0.0
ldn1502,5,3,18.0,34,4,0.0
ldn1503,4,40,24.0,29,56,0.0
ldn1504,4,41,12.0,29,56,0.0
ldn1505,4,48,12.0,31,5,0.0
ldn1506,4,20,0.0,25,17,0.0
ldn1507,4,43,12.0,29,46,0.0
ldn1508,4,41,6.0,29,6,0.0
ldn1509,5,34,12.0,37,17,0.0
ldn1510,5,16,18.0,34,48,0.0
ldn1511,4,20,0.0,24,47,0.0
ldn1512,5,3,48.0,32,47,0.0
ldn1513,4,52,12.0,30,50,0.0
ldn1514,4,42,36.0,29,6,0.0
ldn1515,4,53,12.0,30,55,0.0
ldn1516,5,23,18.0,35,3,0.0
ldn1517,4,55,12.0,30,35,0.0
ldn1518,5,39,24.0,37,2,0.0
ldn1519,4,55,42.0,30,35,0.0
ldn1520,4,44,6.0,28,26,0.0
ldn1521,4,33,6.0,26,6,0.0
ldn1522,5,7,12.0,32,4,0.0
ldn1523,5,6,12.0,31,44,0.0
ldn1524,4,28,0.0,24,37,0.0
ldn1525,5,42,0.0,36,19,0.0
ldn1526,5,28,36.0,34,31,0.0
ldn1527,4,39,6.0,26,16,0.0
ldn1528,4,37,6.0,25,46,0.0
ldn1529,4,32,0.0,24,26,0.0
ldn1530,5,23,18.0,33,3,0.0
ldn1531,4,32,0.0,24,19,0.0
ldn1532,4,40,6.0,25,46,0.0
ldn1533,4,36,12.0,24,55,0.0
ldn1534,4,40,6.0,25,36,0.0
ldn1535,4,35,30.0,23,54,0.0
ldn1536,4,33,0.0,23,6,0.0
ldn1537,4,51,6.0,26,25,0.0
ldn1538,4,46,6.0,25,5,0.0
ldn1539,4,56,6.0,26,35,0.0
ldn1540,5,1,6.0,26,9,0.0
ldn1541,4,44,0.0,22,46,0.0
ldn1542,5,1,6.0,25,34,0.0
ldn1543,4,27,24.0,18,52,0.0
ldn1544,5,4,6.0,25,14,0.0
ldn1545,5,15,18.0,26,43,0.0
ldn1546,4,28,54.0,18,27,0.0
ldn1547,5,16,6.0,26,23,0.0
ldn1548,5,16,6.0,26,13,0.0
ldn1549,5,17,6.0,26,13,0.0
ldn1550,6,0,18.0,32,10,0.0
ldn1551,4,31,24.0,18,6,0.0
ldn1552,5,17,42.0,26,3,0.0
ldn1553,5,19,6.0,26,13,0.0
ldn1554,5,20,0.0,26,13,0.0
ldn1555,6,1,18.0,31,50,0.0
ldn1556,4,37,24.0,16,56,0.0
ldn1557,6,6,12.0,30,0,0.0
ldn1558,4,45,54.0,17,5,0.0
ldn1559,5,26,0.0,23,3,0.0
ldn1560,6,13,12.0,27,59,0.0
ldn1561,4,50,48.0,12,17,0.0
ldn1562,5,1,48.0,14,4,0.0
ldn1563,5,1,48.0,13,49,0.0
ldn1564,6,18,0.0,23,14,0.0
ldn1565,6,21,0.0,23,19,0.0
ldn1566,6,21,0.0,23,9,0.0
ldn1567,6,22,30.0,23,18,0.0
ldn1568,6,23,0.0,22,58,0.0
ldn1569,4,1,6.0,0,38,0.0
ldn1570,6,7,0.0,19,20,0.0
ldn1571,5,10,48.0,10,34,0.0
ldn1572,5,10,48.0,10,34,0.0
ldn1573,5,30,48.0,13,32,0.0
ldn1574,6,7,42.0,18,30,0.0
ldn1576,6,8,18.0,18,10,0.0
ldn1577,5,29,48.0,12,32,0.0
ldn1578,6,8,24.0,17,59,0.0
ldn1579,5,39,48.0,13,47,0.0
ldn1580,5,33,48.0,12,52,0.0
ldn1581,5,29,24.0,12,12,0.0
ldn1582,5,31,48.0,12,32,0.0
ldn1583,5,28,48.0,12,2,0.0
ldn1584,5,31,36.0,12,17,0.0
ldn1585,5,40,48.0,13,21,0.0
ldn1586,6,5,54.0,16,0,0.0
ldn1587,6,7,54.0,16,0,0.0
ldn1588,5,20,42.0,8,23,0.0
ldn1589,5,18,18.0,7,23,0.0
ldn1590,5,20,42.0,7,23,0.0
ldn1591,6,9,48.0,13,39,0.0
ldn1594,5,44,42.0,9,1,0.0
ldn1595,5,27,42.0,6,32,0.0
ldn1596,5,45,42.0,9,1,0.0
ldn1597,5,50,12.0,8,41,0.0
ldn1598,5,52,24.0,8,21,0.0
ldn1599,5,49,42.0,7,31,0.0
ldn1600,6,30,48.0,12,58,0.0
ldn1601,6,29,48.0,12,23,0.0
ldn1602,5,44,42.0,6,1,0.0
ldn1604,6,28,48.0,11,38,0.0
ldn1605,6,32,48.0,10,38,0.0
ldn1606,6,29,48.0,10,13,0.0
ldn1607,6,30,48.0,10,18,0.0
ldn1608,6,36,48.0,10,47,0.0
ldn1609,6,36,18.0,10,27,0.0
ldn1610,6,38,0.0,10,27,0.0
ldn1611,6,0,42.0,5,0,0.0
ldn1612,6,2,42.0,4,40,0.0
ldn1613,6,40,42.0,9,27,0.0
ldn1614,5,35,30.0,-0,38,0.0
ldn1615,5,5,30.0,-3,26,0.0
ldn1616,5,6,30.0,-3,26,0.0
ldn1617,5,54,36.0,3,0,0.0
ldn1618,6,5,36.0,4,20,0.0
ldn1619,6,4,36.0,4,10,0.0
ldn1620,5,36,36.0,-0,8,0.0
ldn1621,5,55,0.0,2,20,0.0
ldn1622,5,54,36.0,2,0,0.0
ldn1623,6,7,36.0,3,30,0.0
ldn1624,5,57,36.0,2,0,0.0
ldn1625,6,27,42.0,5,58,0.0
ldn1626,6,44,42.0,7,57,0.0
ldn1627,5,46,36.0,0,1,0.0
ldn1628,6,12,36.0,2,59,0.0
ldn1629,6,9,36.0,2,29,0.0
ldn1630,5,45,30.0,-0,59,0.0
ldn1631,6,44,12.0,6,22,0.0
ldn1632,5,59,36.0,0,30,0.0
ldn1633,6,24,36.0,3,28,0.0
ldn1634,5,18,30.0,-5,47,0.0
ldn1635,5,41,6.0,-3,9,0.0
ldn1636,5,41,24.0,-3,10,0.0
ldn1637,6,43,36.0,3,57,0.0
ldn1638,5,57,30.0,-2,30,0.0
ldn1639,6,51,36.0,4,26,0.0
ldn1640,5,33,30.0,-5,48,0.0
ldn1641,5,37,24.0,-6,58,0.0
ldn1642,4,35,18.0,-14,14,0.0
ldn1643,6,6,30.0,-4,40,0.0
ldn1644,6,7,42.0,-5,30,0.0
ldn1645,6,7,0.0,-5,40,0.0
ldn1646,6,7,24.0,-6,0,0.0
ldn1647,5,42,24.0,-9,59,0.0
ldn1648,5,52,24.0,-9,9,0.0
ldn1649,6,58,6.0,-3,57,0.0
ldn1650,6,59,30.0,-4,54,0.0
ldn1651,6,22,24.0,-9,52,0.0
ldn1652,6,26,24.0,-10,2,0.0
ldn1653,6,57,48.0,-7,56,0.0
ldn1654,6,59,24.0,-7,44,0.0
ldn1655,6,56,36.0,-8,14,0.0
ldn1656,6,56,30.0,-8,24,0.0
ldn1657,7,4,24.0,-10,25,0.0
ldn1658,7,14,24.0,-11,5,0.0
ldn1659,7,17,36.0,-23,20,0.0
ldn1660,7,20,6.0,-23,56,0.0
ldn1661,7,22,6.0,-24,6,0.0
ldn1662,7,28,6.0,-23,36,0.0
ldn1663,7,32,6.0,-23,6,0.0
ldn1664,7,24,6.0,-24,36,0.0
ldn1665,7,35,6.0,-23,37,0.0
ldn1666,7,36,6.0,-24,7,0.0
ldn1667,7,25,6.0,-25,46,0.0
ldn1668,7,37,0.0,-24,54,0.0
ldn1669,7,56,0.0,-29,38,0.0
ldn1670,8,4,30.0,-31,39,0.0
ldn1671,8,6,0.0,-32,9,0.0
ldn1672,16,21,6.0,-28,7,0.0
ldn1673,16,30,6.0,-29,26,0.0
ldn1674,16,29,48.0,-28,47,0.0
ldn1675,16,18,6.0,-26,7,0.0
ldn1676,16,21,6.0,-26,7,0.0
ldn1677,16,53,12.0,-32,5,0.0
ldn1678,16,16,0.0,-24,37,0.0
ldn1679,17,2,48.0,-32,54,0.0
ldn1680,16,21,0.0,-24,7,0.0
ldn1681,16,27,0.0,-24,47,0.0
ldn1682,17,8,12.0,-32,6,0.0
ldn1683,16,29,0.0,-25,7,0.0
ldn1684,16,31,6.0,-25,26,0.0
ldn1685,17,9,12.0,-32,9,0.0
ldn1686,16,25,48.0,-24,20,0.0
ldn1687,16,23,0.0,-23,37,0.0
ldn1688,16,26,0.0,-24,7,0.0
ldn1689,16,32,0.0,-25,5,0.0
ldn1690,16,26,48.0,-24,3,0.0
ldn1691,17,15,18.0,-32,33,0.0
ldn1692,16,26,30.0,-23,57,0.0
ldn1693,17,13,12.0,-32,14,0.0
ldn1694,17,10,12.0,-31,44,0.0
ldn1695,17,3,12.0,-30,34,0.0
ldn1696,16,28,48.0,-24,20,0.0
ldn1697,17,13,12.0,-32,8,0.0
ldn1698,17,15,12.0,-32,13,0.0
ldn1699,17,15,30.0,-32,11,0.0
ldn1700,17,12,12.0,-31,34,0.0
ldn1701,17,16,12.0,-32,6,0.0
ldn1702,17,16,12.0,-31,48,0.0
ldn1703,17,18,42.0,-32,6,0.0
ldn1704,16,30,48.0,-23,46,0.0
ldn1705,17,20,12.0,-32,8,0.0
ldn1706,17,12,12.0,-30,54,0.0
ldn1707,17,13,12.0,-30,59,0.0
ldn1708,17,10,12.0,-30,24,0.0
ldn1709,16,33,0.0,-23,46,0.0
ldn1710,17,20,42.0,-31,57,0.0
ldn1711,17,11,12.0,-30,14,0.0
ldn1712,16,38,0.0,-24,26,0.0
ldn1713,17,11,12.0,-30,12,0.0
ldn1714,17,12,12.0,-30,19,0.0
ldn1715,17,12,12.0,-30,14,0.0
ldn1716,17,10,12.0,-29,44,0.0
ldn1717,16,18,54.0,-20,7,0.0
ldn1718,17,15,12.0,-30,14,0.0
ldn1719,16,19,54.0,-20,7,0.0
ldn1720,17,16,12.0,-30,13,0.0
ldn1721,16,15,54.0,-19,7,0.0
ldn1722,17,16,12.0,-30,3,0.0
ldn1723,17,31,18.0,-32,12,0.0
ldn1724,17,31,48.0,-32,13,0.0
ldn1725,17,19,12.0,-30,23,0.0
ldn1726,17,12,12.0,-29,14,0.0
ldn1727,17,12,12.0,-29,14,0.0
ldn1728,17,11,12.0,-29,2,0.0
ldn1729,16,43,0.0,-24,6,0.0
ldn1730,17,33,18.0,-32,12,0.0
ldn1731,17,6,6.0,-28,4,0.0
ldn1732,17,29,12.0,-31,32,0.0
ldn1733,17,12,30.0,-29,1,0.0
ldn1734,17,32,24.0,-31,52,0.0
ldn1735,17,32,6.0,-31,43,0.0
ldn1736,17,10,12.0,-28,24,0.0
ldn1737,17,11,6.0,-28,29,0.0
ldn1738,17,32,54.0,-31,43,0.0
ldn1739,16,35,0.0,-22,1,0.0
ldn1740,16,36,12.0,-22,13,0.0
ldn1741,17,22,12.0,-30,3,0.0
ldn1742,17,12,6.0,-28,24,0.0
ldn1743,17,12,6.0,-28,4,0.0
ldn1744,16,40,0.0,-22,16,0.0
ldn1745,16,49,0.0,-23,55,0.0
ldn1746,17,11,6.0,-27,24,0.0
ldn1747,16,51,0.0,-23,50,0.0
ldn1748,16,49,0.0,-23,25,0.0
ldn1749,17,23,12.0,-29,3,0.0
ldn1750,16,52,0.0,-23,55,0.0
ldn1751,17,31,12.0,-30,2,0.0
ldn1752,16,29,54.0,-19,36,0.0
ldn1753,17,54,18.0,-33,1,0.0
ldn1754,17,32,12.0,-30,2,0.0
ldn1755,16,44,0.0,-21,56,0.0
ldn1756,17,16,6.0,-27,23,0.0
ldn1757,16,31,54.0,-19,36,0.0
ldn1758,17,55,18.0,-32,40,0.0
ldn1759,16,52,6.0,-23,5,0.0
ldn1760,18,0,18.0,-33,0,0.0
ldn1761,16,56,0.0,-23,35,0.0
ldn1762,18,2,18.0,-33,10,0.0
ldn1763,16,56,0.0,-23,25,0.0
ldn1764,17,28,12.0,-28,32,0.0
ldn1765,16,45,0.0,-21,15,0.0
ldn1766,17,58,18.0,-32,20,0.0
ldn1767,17,18,36.0,-26,45,0.0
ldn1768,17,20,6.0,-26,52,0.0
ldn1769,17,42,12.0,-30,1,0.0
ldn1770,16,32,54.0,-18,36,0.0
ldn1771,18,4,18.0,-32,40,0.0
ldn1772,17,19,48.0,-26,38,0.0
ldn1773,17,21,6.0,-26,48,0.0
ldn1774,17,22,36.0,-27,1,0.0
ldn1775,16,57,0.0,-22,50,0.0
ldn1776,17,33,12.0,-28,32,0.0
ldn1777,16,57,0.0,-22,45,0.0
ldn1778,15,39,54.0,-7,10,0.0
ldn1779,16,59,0.0,-22,54,0.0
ldn1780,15,40,42.0,-7,10,0.0
ldn1781,16,27,54.0,-17,7,0.0
ldn1782,16,41,54.0,-19,46,0.0
ldn1783,17,58,12.0,-31,30,0.0
ldn1784,16,59,48.0,-22,54,0.0
ldn1785,17,0,0.0,-22,54,0.0
ldn1786,18,6,42.0,-32,23,0.0
ldn1787,17,0,0.0,-22,44,0.0
ldn1788,17,53,12.0,-30,41,0.0
ldn1789,18,8,18.0,-32,30,0.0
ldn1790,17,11,6.0,-24,34,0.0
ldn1791,16,59,36.0,-22,35,0.0
ldn1793,17,25,36.0,-26,33,0.0
ldn1794,17,26,24.0,-26,39,0.0
ldn1795,17,54,42.0,-30,31,0.0
ldn1796,16,41,54.0,-19,6,0.0
ldn1797,17,2,0.0,-22,34,0.0
ldn1798,18,4,12.0,-31,30,0.0
ldn1799,16,46,54.0,-19,40,0.0
ldn1800,17,1,30.0,-22,14,0.0
ldn1801,17,50,12.0,-29,31,0.0
ldn1802,17,2,18.0,-22,13,0.0
m1,5,34,33.37,22,0,53.2
m2,21,33,26.64,-0,49,20.9
m3,13,42,10.5,28,22,34.2
m4,16,23,33.69,-26,31,29.3
m5,15,18,31.93,2,4,54.6
m6,17,40,18.36,-32,15,11.1
m7,17,53,49.55,-34,47,36
m8,18,3,35.56,-24,22,41.1
m9,17,19,10.35,-18,30,56.7
m10,16,57,7.68,-4,5,58.1
m11,18,51,3.89,-6,16,10.1
m12,16,47,12.81,-1,56,51.6
m13,16,41,39.93,36,27,43.5
m14,17,37,34.83,-3,14,42.5
m15,21,29,57.92,12,10,8.4
m16,18,18,46.73,-13,48,24.3
m17,18,20,45.76,-16,10,18.7
m18,18,19,56.79,-17,6,6.8
m19,17,2,36.17,-26,16,2.8
m20,18,2,40.61,-22,58,19.2
m21,18,4,11.58,-22,29,24
m22,18,36,22.64,-23,54,18.4
m23,17,57,2.71,-18,59,5.3
m24,18,16,46.69,-18,32,59.8
m25,18,31,45.77,-19,7,1.5
m26,18,45,16.82,-9,22,57.5
m27,19,59,35.44,22,43,24.8
m28,18,24,31.55,-24,52,12.4
m29,20,23,54.95,38,31,35.9
m30,21,40,21.75,-23,10,52.4
m31,0,42,45.28,41,16,21.4
m32,0,42,42.76,40,52,8.5
m33,1,33,52.01,30,39,46
m34,2,42,6.67,42,45,52.2
m35,6,8,55.38,24,19,58.4
m36,5,36,19.6,34,8,23.7
m37,5,52,19.54,32,33,9.9
m38,5,28,44.61,35,51,17.9
m39,21,31,47.42,48,26,15.6
